acoustic_data,time_to_failure
8,1.4244955117
1,1.4244955106
3,1.4244955095
0,1.4244955084
5,1.4244955073
8,1.4244955062
2,1.4244955051
0,1.424495504
6,1.4244955029
8,1.4244955018
4,1.4244955007
6,1.4244954996
2,1.4244954985
7,1.4244954974
2,1.4244954963
3,1.4244954952
3,1.4244954941
2,1.424495493
2,1.4244954919
3,1.4244954908
4,1.4244954897
4,1.4244954886
5,1.4244954875
4,1.4244954864
7,1.4244954853
9,1.4244954842
9,1.4244954831
9,1.424495482
10,1.4244954809
4,1.4244954798
4,1.4233999843
6,1.4233999832
7,1.4233999821
4,1.423399981
3,1.4233999799
6,1.4233999788
5,1.4233999777
3,1.4233999766
3,1.4233999755
1,1.4233999744
5,1.4233999733
4,1.4233999722
9,1.4233999711
3,1.42339997
11,1.4233999689
8,1.4233999678
6,1.4233999667
4,1.4233999656
6,1.4233999645
12,1.4233999634
9,1.4233999623
2,1.4233999612
0,1.4233999601
-2,1.423399959
3,1.4233999579
2,1.4233999568
4,1.4233999557
-1,1.4233999546
1,1.4233999535
2,1.4233999524
4,1.4233999513
6,1.4233999502
5,1.4233999491
6,1.423399948
8,1.4233999469
12,1.4233999458
8,1.4233999447
6,1.4233999436
4,1.4233999425
6,1.4233999414
9,1.4233999403
5,1.4233999392
6,1.4233999381
7,1.423399937
0,1.4233999359
5,1.4233999348
5,1.4233999337
3,1.4233999326
6,1.4233999315
1,1.4233999304
7,1.4233999293
9,1.4233999282
2,1.4233999271
5,1.423399926
6,1.4233999249
2,1.4233999238
2,1.4233999227
1,1.4233999216
4,1.4233999205
6,1.4233999194
4,1.4233999183
8,1.4233999172
-1,1.4233999161
5,1.423399915
11,1.4233999139
9,1.4233999128
3,1.4233999117
6,1.4233999106
6,1.4233999095
5,1.4233999084
3,1.4233999073
3,1.4233999062
6,1.4233999051
6,1.423399904
4,1.4233999029
3,1.4233999018
2,1.4233999007
5,1.4233998996
5,1.4233998985
4,1.4233998974
3,1.4233998963
7,1.4233998952
7,1.4233998941
6,1.423399893
8,1.4233998919
9,1.4233998908
6,1.4233998897
3,1.4233998886
8,1.4233998875
6,1.4233998864
5,1.4233998853
2,1.4233998842
2,1.4233998831
0,1.423399882
4,1.4233998809
7,1.4233998798
5,1.4233998787
11,1.4233998776
8,1.4233998765
6,1.4233998754
7,1.4233998743
6,1.4233998732
7,1.4233998721
5,1.423399871
4,1.4233998699
3,1.4233998688
-1,1.4233998677
-2,1.4233998666
3,1.4233998655
0,1.4233998644
2,1.4233998633
8,1.4233998622
7,1.4233998611
4,1.42339986
4,1.4233998589
2,1.4233998578
5,1.4233998567
5,1.4233998556
7,1.4233998545
5,1.4233998534
4,1.4233998523
0,1.4233998512
5,1.4233998501
3,1.423399849
6,1.4233998479
8,1.4233998468
-1,1.4233998457
-3,1.4233998446
1,1.4233998435
7,1.4233998424
6,1.4233998413
9,1.4233998402
6,1.4233998391
0,1.423399838
2,1.4233998369
6,1.4233998358
8,1.4233998347
7,1.4233998336
7,1.4233998325
4,1.4233998314
7,1.4233998303
4,1.4233998292
4,1.4233998281
3,1.423399827
-1,1.4233998259
5,1.4233998248
6,1.4233998237
8,1.4233998226
5,1.4233998215
7,1.4233998204
10,1.4233998193
6,1.4233998182
4,1.4233998171
5,1.423399816
3,1.4233998149
3,1.4233998138
6,1.4233998127
5,1.4233998116
7,1.4233998105
4,1.4233998094
7,1.4233998083
11,1.4233998072
6,1.4233998061
5,1.423399805
9,1.4233998039
5,1.4233998028
6,1.4233998017
6,1.4233998006
2,1.4233997995
3,1.4233997984
5,1.4233997973
1,1.4233997962
4,1.4233997951
8,1.423399794
4,1.4233997929
4,1.4233997918
0,1.4233997907
-1,1.4233997896
-1,1.4233997885
3,1.4233997874
5,1.4233997863
4,1.4233997852
2,1.4233997841
7,1.423399783
10,1.4233997819
6,1.4233997808
9,1.4233997797
4,1.4233997786
3,1.4233997775
10,1.4233997764
6,1.4233997753
1,1.4233997742
3,1.4233997731
8,1.423399772
8,1.4233997709
3,1.4233997698
8,1.4233997687
8,1.4233997676
4,1.4233997665
2,1.4233997654
6,1.4233997643
5,1.4233997632
6,1.4233997621
3,1.423399761
4,1.4233997599
8,1.4233997588
7,1.4233997577
3,1.4233997566
4,1.4233997555
5,1.4233997544
7,1.4233997533
9,1.4233997522
11,1.4233997511
8,1.42339975
2,1.4233997489
2,1.4233997478
6,1.4233997467
2,1.4233997456
4,1.4233997445
6,1.4233997434
4,1.4233997423
5,1.4233997412
1,1.4233997401
3,1.423399739
5,1.4233997379
4,1.4233997368
2,1.4233997357
3,1.4233997346
5,1.4233997335
3,1.4233997324
9,1.4233997313
9,1.4233997302
9,1.4233997291
8,1.423399728
5,1.4233997269
7,1.4233997258
7,1.4233997247
2,1.4233997236
0,1.4233997225
4,1.4233997214
5,1.4233997203
4,1.4233997192
4,1.4233997181
3,1.423399717
5,1.4233997159
2,1.4233997148
6,1.4233997137
4,1.4233997126
2,1.4233997115
8,1.4233997104
6,1.4233997093
6,1.4233997082
5,1.4233997071
4,1.423399706
4,1.4233997049
2,1.4233997038
9,1.4233997027
6,1.4233997016
0,1.4233997005
3,1.4233996994
5,1.4233996983
5,1.4233996972
5,1.4233996961
4,1.423399695
5,1.4233996939
6,1.4233996928
6,1.4233996917
12,1.4233996906
8,1.4233996895
3,1.4233996884
4,1.4233996873
8,1.4233996862
7,1.4233996851
5,1.423399684
4,1.4233996829
3,1.4233996818
3,1.4233996807
4,1.4233996796
7,1.4233996785
7,1.4233996774
6,1.4233996763
13,1.4233996752
8,1.4233996741
4,1.423399673
3,1.4233996719
7,1.4233996708
5,1.4233996697
0,1.4233996686
8,1.4233996675
7,1.4233996664
7,1.4233996653
6,1.4233996642
7,1.4233996631
4,1.423399662
6,1.4233996609
3,1.4233996598
6,1.4233996587
5,1.4233996576
4,1.4233996565
8,1.4233996554
6,1.4233996543
1,1.4233996532
2,1.4233996521
-1,1.423399651
4,1.4233996499
2,1.4233996488
4,1.4233996477
1,1.4233996466
5,1.4233996455
8,1.4233996444
6,1.4233996433
8,1.4233996422
8,1.4233996411
7,1.42339964
4,1.4233996389
2,1.4233996378
6,1.4233996367
3,1.4233996356
1,1.4233996345
1,1.4233996334
2,1.4233996323
6,1.4233996312
8,1.4233996301
10,1.423399629
8,1.4233996279
9,1.4233996268
8,1.4233996257
7,1.4233996246
3,1.4233996235
6,1.4233996224
10,1.4233996213
3,1.4233996202
2,1.4233996191
5,1.423399618
7,1.4233996169
6,1.4233996158
2,1.4233996147
4,1.4233996136
8,1.4233996125
5,1.4233996114
5,1.4233996103
-1,1.4233996092
2,1.4233996081
3,1.423399607
3,1.4233996059
-2,1.4233996048
2,1.4233996037
5,1.4233996026
4,1.4233996015
4,1.4233996004
5,1.4233995993
6,1.4233995982
4,1.4233995971
3,1.423399596
3,1.4233995949
5,1.4233995938
7,1.4233995927
6,1.4233995916
10,1.4233995905
7,1.4233995894
8,1.4233995883
5,1.4233995872
3,1.4233995861
6,1.423399585
6,1.4233995839
6,1.4233995828
2,1.4233995817
2,1.4233995806
5,1.4233995795
1,1.4233995784
2,1.4233995773
1,1.4233995762
3,1.4233995751
4,1.423399574
12,1.4233995729
10,1.4233995718
9,1.4233995707
4,1.4233995696
6,1.4233995685
2,1.4233995674
4,1.4233995663
5,1.4233995652
5,1.4233995641
8,1.423399563
3,1.4233995619
1,1.4233995608
7,1.4233995597
2,1.4233995586
1,1.4233995575
6,1.4233995564
5,1.4233995553
7,1.4233995542
4,1.4233995531
1,1.423399552
0,1.4233995509
4,1.4233995498
2,1.4233995487
5,1.4233995476
7,1.4233995465
6,1.4233995454
8,1.4233995443
8,1.4233995432
2,1.4233995421
-1,1.423399541
-1,1.4233995399
0,1.4233995388
4,1.4233995377
4,1.4233995366
8,1.4233995355
6,1.4233995344
6,1.4233995333
4,1.4233995322
1,1.4233995311
5,1.42339953
5,1.4233995289
1,1.4233995278
8,1.4233995267
6,1.4233995256
2,1.4233995245
2,1.4233995234
6,1.4233995223
12,1.4233995212
5,1.4233995201
4,1.423399519
6,1.4233995179
3,1.4233995168
1,1.4233995157
7,1.4233995146
5,1.4233995135
3,1.4233995124
2,1.4233995113
5,1.4233995102
6,1.4233995091
3,1.423399508
5,1.4233995069
8,1.4233995058
5,1.4233995047
6,1.4233995036
3,1.4233995025
6,1.4233995014
6,1.4233995003
5,1.4233994992
6,1.4233994981
7,1.423399497
4,1.4233994959
1,1.4233994948
2,1.4233994937
8,1.4233994926
8,1.4233994915
6,1.4233994904
3,1.4233994893
4,1.4233994882
4,1.4233994871
6,1.423399486
2,1.4233994849
1,1.4233994838
4,1.4233994827
7,1.4233994816
3,1.4233994805
2,1.4233994794
11,1.4233994783
7,1.4233994772
1,1.4233994761
3,1.423399475
3,1.4233994739
4,1.4233994728
9,1.4233994717
9,1.4233994706
8,1.4233994695
7,1.4233994684
7,1.4233994673
4,1.4233994662
4,1.4233994651
8,1.423399464
6,1.4233994629
2,1.4233994618
2,1.4233994607
2,1.4233994596
5,1.4233994585
3,1.4233994574
1,1.4233994563
7,1.4233994552
2,1.4233994541
3,1.423399453
1,1.4233994519
0,1.4233994508
1,1.4233994497
-1,1.4233994486
2,1.4233994475
1,1.4233994464
6,1.4233994453
6,1.4233994442
8,1.4233994431
5,1.423399442
9,1.4233994409
5,1.4233994398
5,1.4233994387
7,1.4233994376
7,1.4233994365
9,1.4233994354
6,1.4233994343
7,1.4233994332
10,1.4233994321
13,1.423399431
10,1.4233994299
9,1.4233994288
4,1.4233994277
5,1.4233994266
3,1.4233994255
2,1.4233994244
3,1.4233994233
3,1.4233994222
3,1.4233994211
7,1.42339942
3,1.4233994189
0,1.4233994178
4,1.4233994167
2,1.4233994156
0,1.4233994145
5,1.4233994134
5,1.4233994123
6,1.4233994112
6,1.4233994101
5,1.423399409
4,1.4233994079
4,1.4233994068
5,1.4233994057
5,1.4233994046
3,1.4233994035
-2,1.4233994024
5,1.4233994013
7,1.4233994002
3,1.4233993991
4,1.423399398
4,1.4233993969
3,1.4233993958
8,1.4233993947
4,1.4233993936
2,1.4233993925
5,1.4233993914
7,1.4233993903
5,1.4233993892
3,1.4233993881
6,1.423399387
1,1.4233993859
5,1.4233993848
6,1.4233993837
4,1.4233993826
2,1.4233993815
4,1.4233993804
9,1.4233993793
12,1.4233993782
8,1.4233993771
10,1.423399376
10,1.4233993749
4,1.4233993738
2,1.4233993727
5,1.4233993716
-2,1.4233993705
-3,1.4233993694
-1,1.4233993683
0,1.4233993672
1,1.4233993661
5,1.423399365
6,1.4233993639
6,1.4233993628
9,1.4233993617
2,1.4233993606
4,1.4233993595
6,1.4233993584
7,1.4233993573
7,1.4233993562
6,1.4233993551
5,1.423399354
1,1.4233993529
2,1.4233993518
4,1.4233993507
5,1.4233993496
4,1.4233993485
8,1.4233993474
4,1.4233993463
3,1.4233993452
6,1.4233993441
1,1.423399343
3,1.4233993419
5,1.4233993408
5,1.4233993397
4,1.4233993386
6,1.4233993375
5,1.4233993364
6,1.4233993353
5,1.4233993342
5,1.4233993331
1,1.423399332
0,1.4233993309
3,1.4233993298
7,1.4233993287
6,1.4233993276
9,1.4233993265
5,1.4233993254
3,1.4233993243
6,1.4233993232
10,1.4233993221
2,1.423399321
8,1.4233993199
12,1.4233993188
11,1.4233993177
8,1.4233993166
3,1.4233993155
4,1.4233993144
4,1.4233993133
8,1.4233993122
5,1.4233993111
3,1.42339931
3,1.4233993089
8,1.4233993078
4,1.4233993067
5,1.4233993056
4,1.4233993045
1,1.4233993034
5,1.4233993023
6,1.4233993012
6,1.4233993001
7,1.423399299
4,1.4233992979
4,1.4233992968
4,1.4233992957
3,1.4233992946
6,1.4233992935
7,1.4233992924
7,1.4233992913
4,1.4233992902
4,1.4233992891
2,1.423399288
2,1.4233992869
5,1.4233992858
5,1.4233992847
6,1.4233992836
2,1.4233992825
4,1.4233992814
2,1.4233992803
5,1.4233992792
8,1.4233992781
6,1.423399277
9,1.4233992759
6,1.4233992748
3,1.4233992737
5,1.4233992726
7,1.4233992715
5,1.4233992704
8,1.4233992693
9,1.4233992682
4,1.4233992671
3,1.423399266
2,1.4233992649
7,1.4233992638
9,1.4233992627
2,1.4233992616
4,1.4233992605
6,1.4233992594
4,1.4233992583
6,1.4233992572
11,1.4233992561
4,1.423399255
4,1.4233992539
6,1.4233992528
8,1.4233992517
7,1.4233992506
10,1.4233992495
8,1.4233992484
3,1.4233992473
1,1.4233992462
5,1.4233992451
5,1.423399244
6,1.4233992429
6,1.4233992418
5,1.4233992407
8,1.4233992396
8,1.4233992385
10,1.4233992374
4,1.4233992363
4,1.4233992352
2,1.4233992341
3,1.423399233
4,1.4233992319
2,1.4233992308
3,1.4233992297
4,1.4233992286
6,1.4233992275
6,1.4233992264
8,1.4233992253
7,1.4233992242
4,1.4233992231
3,1.423399222
0,1.4233992209
5,1.4233992198
10,1.4233992187
12,1.4233992176
9,1.4233992165
2,1.4233992154
4,1.4233992143
4,1.4233992132
2,1.4233992121
0,1.423399211
4,1.4233992099
4,1.4233992088
5,1.4233992077
-1,1.4233992066
0,1.4233992055
5,1.4233992044
6,1.4233992033
9,1.4233992022
6,1.4233992011
8,1.4233992
5,1.4233991989
-2,1.4233991978
2,1.4233991967
6,1.4233991956
3,1.4233991945
8,1.4233991934
6,1.4233991923
5,1.4233991912
2,1.4233991901
5,1.423399189
9,1.4233991879
0,1.4233991868
0,1.4233991857
4,1.4233991846
8,1.4233991835
8,1.4233991824
6,1.4233991813
5,1.4233991802
7,1.4233991791
4,1.423399178
4,1.4233991769
7,1.4233991758
5,1.4233991747
3,1.4233991736
0,1.4233991725
5,1.4233991714
3,1.4233991703
4,1.4233991692
7,1.4233991681
4,1.423399167
5,1.4233991659
6,1.4233991648
4,1.4233991637
9,1.4233991626
6,1.4233991615
1,1.4233991604
3,1.4233991593
4,1.4233991582
6,1.4233991571
3,1.423399156
2,1.4233991549
7,1.4233991538
6,1.4233991527
8,1.4233991516
7,1.4233991505
7,1.4233991494
5,1.4233991483
3,1.4233991472
2,1.4233991461
5,1.423399145
4,1.4233991439
4,1.4233991428
6,1.4233991417
5,1.4233991406
8,1.4233991395
8,1.4233991384
5,1.4233991373
4,1.4233991362
5,1.4233991351
5,1.423399134
1,1.4233991329
1,1.4233991318
3,1.4233991307
9,1.4233991296
6,1.4233991285
1,1.4233991274
6,1.4233991263
7,1.4233991252
7,1.4233991241
3,1.423399123
4,1.4233991219
6,1.4233991208
3,1.4233991197
3,1.4233991186
6,1.4233991175
5,1.4233991164
6,1.4233991153
6,1.4233991142
4,1.4233991131
6,1.423399112
2,1.4233991109
-1,1.4233991098
4,1.4233991087
4,1.4233991076
6,1.4233991065
8,1.4233991054
9,1.4233991043
9,1.4233991032
8,1.4233991021
9,1.423399101
5,1.4233990999
6,1.4233990988
7,1.4233990977
7,1.4233990966
4,1.4233990955
3,1.4233990944
4,1.4233990933
3,1.4233990922
1,1.4233990911
5,1.42339909
4,1.4233990889
5,1.4233990878
4,1.4233990867
7,1.4233990856
10,1.4233990845
8,1.4233990834
9,1.4233990823
9,1.4233990812
9,1.4233990801
4,1.423399079
5,1.4233990779
6,1.4233990768
5,1.4233990757
4,1.4233990746
3,1.4233990735
1,1.4233990724
1,1.4233990713
-1,1.4233990702
2,1.4233990691
4,1.423399068
3,1.4233990669
7,1.4233990658
8,1.4233990647
6,1.4233990636
3,1.4233990625
5,1.4233990614
5,1.4233990603
6,1.4233990592
3,1.4233990581
5,1.423399057
1,1.4233990559
3,1.4233990548
7,1.4233990537
7,1.4233990526
2,1.4233990515
9,1.4233990504
8,1.4233990493
8,1.4233990482
4,1.4233990471
3,1.423399046
1,1.4233990449
0,1.4233990438
6,1.4233990427
9,1.4233990416
6,1.4233990405
1,1.4233990394
1,1.4233990383
0,1.4233990372
3,1.4233990361
5,1.423399035
8,1.4233990339
4,1.4233990328
-4,1.4233990317
2,1.4233990306
6,1.4233990295
9,1.4233990284
10,1.4233990273
9,1.4233990262
4,1.4233990251
2,1.423399024
3,1.4233990229
4,1.4233990218
7,1.4233990207
0,1.4233990196
5,1.4233990185
3,1.4233990174
4,1.4233990163
6,1.4233990152
5,1.4233990141
7,1.423399013
4,1.4233990119
8,1.4233990108
7,1.4233990097
6,1.4233990086
6,1.4233990075
7,1.4233990064
7,1.4233990053
5,1.4233990042
6,1.4233990031
6,1.423399002
6,1.4233990009
7,1.4233989998
10,1.4233989987
6,1.4233989976
0,1.4233989965
-3,1.4233989954
-2,1.4233989943
1,1.4233989932
4,1.4233989921
7,1.423398991
6,1.4233989899
7,1.4233989888
1,1.4233989877
3,1.4233989866
9,1.4233989855
9,1.4233989844
7,1.4233989833
4,1.4233989822
2,1.4233989811
5,1.42339898
9,1.4233989789
6,1.4233989778
7,1.4233989767
3,1.4233989756
4,1.4233989745
4,1.4233989734
3,1.4233989723
1,1.4233989712
3,1.4233989701
6,1.423398969
3,1.4233989679
1,1.4233989668
3,1.4233989657
5,1.4233989646
3,1.4233989635
5,1.4233989624
5,1.4233989613
2,1.4233989602
11,1.4233989591
8,1.423398958
4,1.4233989569
7,1.4233989558
3,1.4233989547
1,1.4233989536
5,1.4233989525
7,1.4233989514
9,1.4233989503
3,1.4233989492
5,1.4233989481
5,1.423398947
4,1.4233989459
1,1.4233989448
2,1.4233989437
4,1.4233989426
2,1.4233989415
10,1.4233989404
9,1.4233989393
7,1.4233989382
4,1.4233989371
3,1.423398936
5,1.4233989349
8,1.4233989338
6,1.4233989327
1,1.4233989316
1,1.4233989305
3,1.4233989294
1,1.4233989283
5,1.4233989272
7,1.4233989261
5,1.423398925
6,1.4233989239
7,1.4233989228
6,1.4233989217
3,1.4233989206
6,1.4233989195
7,1.4233989184
0,1.4233989173
0,1.4233989162
7,1.4233989151
5,1.423398914
6,1.4233989129
6,1.4233989118
8,1.4233989107
5,1.4233989096
3,1.4233989085
0,1.4233989074
-1,1.4233989063
5,1.4233989052
6,1.4233989041
8,1.423398903
5,1.4233989019
2,1.4233989008
-1,1.4233988997
2,1.4233988986
7,1.4233988975
7,1.4233988964
7,1.4233988953
4,1.4233988942
6,1.4233988931
8,1.423398892
9,1.4233988909
8,1.4233988898
2,1.4233988887
2,1.4233988876
5,1.4233988865
6,1.4233988854
6,1.4233988843
4,1.4233988832
4,1.4233988821
-1,1.423398881
-3,1.4233988799
2,1.4233988788
1,1.4233988777
4,1.4233988766
9,1.4233988755
7,1.4233988744
7,1.4233988733
11,1.4233988722
10,1.4233988711
3,1.42339887
3,1.4233988689
8,1.4233988678
2,1.4233988667
2,1.4233988656
5,1.4233988645
1,1.4233988634
1,1.4233988623
5,1.4233988612
5,1.4233988601
7,1.423398859
6,1.4233988579
4,1.4233988568
2,1.4233988557
2,1.4233988546
6,1.4233988535
6,1.4233988524
5,1.4233988513
3,1.4233988502
4,1.4233988491
1,1.423398848
2,1.4233988469
3,1.4233988458
7,1.4233988447
0,1.4233988436
9,1.4233988425
4,1.4233988414
4,1.4233988403
4,1.4233988392
5,1.4233988381
3,1.423398837
2,1.4233988359
8,1.4233988348
7,1.4233988337
6,1.4233988326
7,1.4233988315
8,1.4233988304
12,1.4233988293
4,1.4233988282
4,1.4233988271
7,1.423398826
3,1.4233988249
4,1.4233988238
4,1.4233988227
7,1.4233988216
8,1.4233988205
3,1.4233988194
6,1.4233988183
2,1.4233988172
3,1.4233988161
3,1.423398815
3,1.4233988139
1,1.4233988128
1,1.4233988117
2,1.4233988106
4,1.4233988095
3,1.4233988084
4,1.4233988073
1,1.4233988062
3,1.4233988051
7,1.423398804
2,1.4233988029
3,1.4233988018
4,1.4233988007
4,1.4233987996
4,1.4233987985
4,1.4233987974
9,1.4233987963
9,1.4233987952
2,1.4233987941
5,1.423398793
1,1.4233987919
4,1.4233987908
5,1.4233987897
5,1.4233987886
5,1.4233987875
7,1.4233987864
9,1.4233987853
6,1.4233987842
4,1.4233987831
6,1.423398782
5,1.4233987809
4,1.4233987798
6,1.4233987787
6,1.4233987776
7,1.4233987765
3,1.4233987754
5,1.4233987743
1,1.4233987732
5,1.4233987721
5,1.423398771
5,1.4233987699
5,1.4233987688
2,1.4233987677
1,1.4233987666
7,1.4233987655
2,1.4233987644
2,1.4233987633
2,1.4233987622
4,1.4233987611
2,1.42339876
2,1.4233987589
0,1.4233987578
3,1.4233987567
1,1.4233987556
-1,1.4233987545
0,1.4233987534
1,1.4233987523
0,1.4233987512
1,1.4233987501
0,1.423398749
2,1.4233987479
5,1.4233987468
5,1.4233987457
8,1.4233987446
12,1.4233987435
7,1.4233987424
4,1.4233987413
7,1.4233987402
4,1.4233987391
5,1.423398738
2,1.4233987369
3,1.4233987358
5,1.4233987347
3,1.4233987336
1,1.4233987325
-1,1.4233987314
4,1.4233987303
5,1.4233987292
1,1.4233987281
4,1.423398727
6,1.4233987259
11,1.4233987248
10,1.4233987237
4,1.4233987226
3,1.4233987215
5,1.4233987204
8,1.4233987193
5,1.4233987182
7,1.4233987171
8,1.423398716
3,1.4233987149
2,1.4233987138
5,1.4233987127
10,1.4233987116
5,1.4233987105
2,1.4233987094
5,1.4233987083
4,1.4233987072
0,1.4233987061
3,1.423398705
8,1.4233987039
4,1.4233987028
4,1.4233987017
5,1.4233987006
0,1.4233986995
5,1.4233986984
7,1.4233986973
4,1.4233986962
5,1.4233986951
8,1.423398694
6,1.4233986929
5,1.4233986918
2,1.4233986907
5,1.4233986896
5,1.4233986885
6,1.4233986874
6,1.4233986863
3,1.4233986852
7,1.4233986841
7,1.423398683
2,1.4233986819
0,1.4233986808
1,1.4233986797
6,1.4233986786
4,1.4233986775
6,1.4233986764
5,1.4233986753
5,1.4233986742
3,1.4233986731
8,1.423398672
4,1.4233986709
5,1.4233986698
1,1.4233986687
2,1.4233986676
5,1.4233986665
3,1.4233986654
5,1.4233986643
8,1.4233986632
8,1.4233986621
7,1.423398661
5,1.4233986599
5,1.4233986588
3,1.4233986577
2,1.4233986566
1,1.4233986555
7,1.4233986544
10,1.4233986533
4,1.4233986522
4,1.4233986511
6,1.42339865
5,1.4233986489
2,1.4233986478
4,1.4233986467
3,1.4233986456
4,1.4233986445
6,1.4233986434
0,1.4233986423
2,1.4233986412
0,1.4233986401
4,1.423398639
5,1.4233986379
6,1.4233986368
7,1.4233986357
4,1.4233986346
2,1.4233986335
0,1.4233986324
4,1.4233986313
4,1.4233986302
4,1.4233986291
1,1.423398628
4,1.4233986269
6,1.4233986258
8,1.4233986247
3,1.4233986236
0,1.4233986225
2,1.4233986214
7,1.4233986203
7,1.4233986192
7,1.4233986181
5,1.423398617
7,1.4233986159
4,1.4233986148
9,1.4233986137
9,1.4233986126
5,1.4233986115
3,1.4233986104
4,1.4233986093
6,1.4233986082
6,1.4233986071
5,1.423398606
8,1.4233986049
0,1.4233986038
2,1.4233986027
2,1.4233986016
2,1.4233986005
-3,1.4233985994
3,1.4233985983
6,1.4233985972
3,1.4233985961
7,1.423398595
7,1.4233985939
0,1.4233985928
3,1.4233985917
6,1.4233985906
8,1.4233985895
5,1.4233985884
5,1.4233985873
7,1.4233985862
5,1.4233985851
4,1.423398584
3,1.4233985829
4,1.4233985818
7,1.4233985807
4,1.4233985796
4,1.4233985785
2,1.4233985774
5,1.4233985763
5,1.4233985752
8,1.4233985741
4,1.423398573
6,1.4233985719
2,1.4233985708
5,1.4233985697
3,1.4233985686
1,1.4233985675
-1,1.4233985664
7,1.4233985653
11,1.4233985642
4,1.4233985631
3,1.423398562
3,1.4233985609
4,1.4233985598
5,1.4233985587
6,1.4233985576
3,1.4233985565
8,1.4233985554
6,1.4233985543
7,1.4233985532
4,1.4233985521
-1,1.423398551
0,1.4233985499
1,1.4233985488
5,1.4233985477
2,1.4233985466
2,1.4233985455
4,1.4233985444
4,1.4233985433
5,1.4233985422
3,1.4233985411
2,1.42339854
4,1.4233985389
7,1.4233985378
7,1.4233985367
10,1.4233985356
6,1.4233985345
5,1.4233985334
1,1.4233985323
3,1.4233985312
5,1.4233985301
7,1.423398529
3,1.4233985279
1,1.4233985268
3,1.4233985257
3,1.4233985246
4,1.4233985235
1,1.4233985224
6,1.4233985213
4,1.4233985202
5,1.4233985191
7,1.423398518
6,1.4233985169
1,1.4233985158
6,1.4233985147
7,1.4233985136
3,1.4233985125
5,1.4233985114
3,1.4233985103
1,1.4233985092
3,1.4233985081
3,1.423398507
6,1.4233985059
3,1.4233985048
1,1.4233985037
0,1.4233985026
3,1.4233985015
7,1.4233985004
5,1.4233984993
1,1.4233984982
4,1.4233984971
7,1.423398496
5,1.4233984949
6,1.4233984938
7,1.4233984927
-1,1.4233984916
3,1.4233984905
4,1.4233984894
9,1.4233984883
10,1.4233984872
10,1.4233984861
5,1.423398485
0,1.4233984839
2,1.4233984828
2,1.4233984817
0,1.4233984806
-2,1.4233984795
-3,1.4233984784
-5,1.4233984773
4,1.4233984762
3,1.4233984751
5,1.423398474
6,1.4233984729
6,1.4233984718
6,1.4233984707
4,1.4233984696
1,1.4233984685
1,1.4233984674
6,1.4233984663
10,1.4233984652
7,1.4233984641
8,1.423398463
8,1.4233984619
6,1.4233984608
-2,1.4233984597
1,1.4233984586
3,1.4233984575
6,1.4233984564
9,1.4233984553
5,1.4233984542
7,1.4233984531
2,1.423398452
0,1.4233984509
3,1.4233984498
6,1.4233984487
2,1.4233984476
5,1.4233984465
3,1.4233984454
2,1.4233984443
4,1.4233984432
8,1.4233984421
5,1.423398441
9,1.4233984399
7,1.4233984388
4,1.4233984377
3,1.4233984366
5,1.4233984355
8,1.4233984344
6,1.4233984333
3,1.4233984322
